date,ad_group,campaign,type,avg_pos,quality_score,cost,impressions,clicks,signups,purchases
15/10/2016,Make:Nissan|Model:Qashqai|Type:Finance,xNew-Make:Nissan|Model:Qashqai|Match:Exact,FINANCE,2.28461,8.25,3.38,26,4,2,0
15/10/2016,Make:Nissan|Model:Qashqai|Type:2016,xNew-Make:Nissan|Model:Qashqai|Match:Exact,2016,2.09518,6,32.05,644,29,3,0
15/10/2016,Make:Nissan|Model:Qashqai|Country:UK,xNew-Make:Nissan|Model:Qashqai|Match:Exact,UK,1.4,6,1.97,17,2,0,0
15/10/2016,Make:Nissan|Model:Qashqai|Type:Finance_Deals,xNew-Make:Nissan|Model:Qashqai|Match:Exact,FINANCE-DEALS,3,8,1.03,4,1,0,0
15/10/2016,Make:Nissan|Model:Qashqai|Type:Price,xNew-Make:Nissan|Model:Qashqai|Match:Exact,PRICE,2.3,7,0.88,20,1,0,0
15/10/2016,Make:Nissan|Model:Qashqai|Type:Review,xNew-Make:Nissan|Model:Qashqai|Match:Exact,REVIEW,1.74864,6,5.27,111,3,0,0
15/10/2016,Make:Nissan|Model:Qashqai|Type:2016_Deals,xNew-Make:Nissan|Model:Qashqai|Match:Exact,2016-DEALS,1.5,8,1.16,2,1,0,0
15/10/2016,Make:Nissan|Model:Qashqai|Type:New,xNew-Make:Nissan|Model:Qashqai|Match:Exact,NEW,2.2,7,9.65,44,4,1,0
15/11/2016,Make:Nissan|Model:Qashqai|Type:Specification,xNew-Make:Nissan|Model:Qashqai|Match:BMM,SPECIFICATION,2.7,6,0.84,32,1,0,0
15/11/2016,Make:Nissan|Model:Qashqai|Type:New,xNew-Make:Nissan|Model:Qashqai|Match:BMM,NEW,2.5117,7.57142,4.1,692,7,4,0
15/11/2016,Make:Nissan|Model:Qashqai|Type:Best_Price,xNew-Make:Nissan|Model:Qashqai|Match:BMM,BEST-PRICE,1.1,9,3.18,7,2,0,0
15/11/2016,Make:Nissan|Model:Qashqai|Type:PCP,xNew-Make:Nissan|Model:Qashqai|Match:BMM,PCP,2.4,8,2.25,26,1,1,0
15/11/2016,Make:Nissan|Model:Qashqai|Type:New_Price,xNew-Make:Nissan|Model:Qashqai|Match:BMM,NEW-PRICE,2.5,10,1.23,13,1,0,0
15/11/2016,Make:Nissan|Model:Qashqai|Type:Deals,xNew-Make:Nissan|Model:Qashqai|Match:BMM,DEALS,2.67246,9,7.16,69,7,2,0
15/11/2016,Make:Nissan|Model:Qashqai|Type:Review,xNew-Make:Nissan|Model:Qashqai|Match:BMM,REVIEW,2.8,6,3.1,149,6,0,0
15/11/2016,Make:Nissan|Model:Qashqai|Type:Finance,xNew-Make:Nissan|Model:Qashqai|Match:BMM,FINANCE,3.5,8,1.92,90,2,0,0
15/11/2016,Make:Nissan|Model:Qashqai|Type:Sale,xNew-Make:Nissan|Model:Qashqai|Match:BMM,SALE,4.4,10,2.71,165,5,0,0
15/11/2016,Make:Nissan|Model:Qashqai|Type:Price,xNew-Make:Nissan|Model:Qashqai|Match:BMM,PRICE,2.9,10,0.58,14,2,0,0
15/11/2016,Make:Nissan|Model:Qashqai|Type:2016,xNew-Make:Nissan|Model:Qashqai|Match:BMM,2016,2.9,6,2.48,675,5,1,0
15/11/2016,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:BMM,HEAD-TERMS,3.1,7,18.3,10819,46,6,0
15/11/2016,Make:Nissan|Model:Qashqai|Type:Deals,xNew-Make:Nissan|Model:Qashqai|Match:Exact,DEALS,3.92,9,0.95,55,2,1,0
15/11/2016,Make:Nissan|Model:Qashqai|Type:PCP,xNew-Make:Nissan|Model:Qashqai|Match:Exact,PCP,3,8,1.63,10,1,0,0
15/11/2016,Make:Nissan|Model:Qashqai|Type:For_Sale,xNew-Make:Nissan|Model:Qashqai|Match:Exact,FOR-SALE,4.9,8,0.24,62,1,0,0
15/11/2016,Make:Nissan|Model:Qashqai|Type:Finance,xNew-Make:Nissan|Model:Qashqai|Match:Exact,FINANCE,3.4,8,0.85,5,1,0,0
15/11/2016,Make:Nissan|Model:Qashqai|Type:New_Buy,xNew-Make:Nissan|Model:Qashqai|Match:Exact,NEW-BUY,2,10,1.43,2,1,0,0
15/11/2016,Make:Nissan|Model:Qashqai|Type:New_Deals,xNew-Make:Nissan|Model:Qashqai|Match:Exact,NEW-DEALS,4,9,0.48,2,1,0,0
15/11/2016,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:Exact,OFFERS,3.8,10,0.96,10,2,1,0
15/11/2016,Make:Nissan|Model:Qashqai|Type:Core,xNew-Make:Nissan|Model:Qashqai|Match:Exact,CORE,3.2,7,49.2,3210,83,9,1
15/11/2016,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:Exact,HEAD-TERMS,2.5,7,7.99,787,18,2,0
15/11/2016,Make:Nissan|Model:Qashqai|Type:Buy,xNew-Make:Nissan|Model:Qashqai|Match:Exact,BUY,4,10,0.72,2,1,1,0
15/11/2016,Make:Nissan|Model:Qashqai|Type:Review,xNew-Make:Nissan|Model:Qashqai|Match:Exact,REVIEW,3.07222,6,2.84,216,7,0,0
15/11/2016,Make:Nissan|Model:Qashqai|Type:New,xNew-Make:Nissan|Model:Qashqai|Match:Exact,NEW,3.2619,7.33333,1.91,63,3,0,0
15/12/2016,Make:Nissan|Model:Qashqai|Type:For_Sale,xNew-Make:Nissan|Model:Qashqai|Match:BMM,FOR-SALE,3.76625,7.75,6.01,163,8,0,0
15/12/2016,Make:Nissan|Model:Qashqai|Type:Deals,xNew-Make:Nissan|Model:Qashqai|Match:BMM,DEALS,1.9,9,20.55,38,8,1,0
15/12/2016,Make:Nissan|Model:Qashqai|Type:2016,xNew-Make:Nissan|Model:Qashqai|Match:BMM,2016,1.74033,5.71428,7,885,7,3,0
15/12/2016,Make:Nissan|Model:Qashqai|Type:Buy,xNew-Make:Nissan|Model:Qashqai|Match:BMM,BUY,2.8,10,1.22,10,1,0,0
15/12/2016,Make:Nissan|Model:Qashqai|Type:Price,xNew-Make:Nissan|Model:Qashqai|Match:BMM,PRICE,2.4,10,4.54,72,7,0,0
15/12/2016,Make:Nissan|Model:Qashqai|Type:Sale,xNew-Make:Nissan|Model:Qashqai|Match:BMM,SALE,3.8,7,0.65,16,1,0,0
15/12/2016,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:BMM,HEAD-TERMS,2.5,7,11.91,5884,19,1,0
15/12/2016,Make:Nissan|Model:Qashqai|Type:New,xNew-Make:Nissan|Model:Qashqai|Match:BMM,NEW,1.48681,7.66666,19.21,599,12,2,0
15/12/2016,Make:Nissan|Model:Qashqai|Type:PCP,xNew-Make:Nissan|Model:Qashqai|Match:BMM,PCP,1.2,8,4.1,20,1,0,0
15/12/2016,Make:Nissan|Model:Qashqai|Type:Core,xNew-Make:Nissan|Model:Qashqai|Match:BMM,CORE,2.5,8,8.86,3888,16,1,0
15/12/2016,Make:Nissan|Model:Qashqai|Country:UK,xNew-Make:Nissan|Model:Qashqai|Match:BMM,UK,1.1,6,0.67,77,1,0,0
15/12/2016,Make:Nissan|Model:Qashqai|Type:Review,xNew-Make:Nissan|Model:Qashqai|Match:BMM,REVIEW,2.6,6,6.07,87,5,0,0
15/12/2016,Make:Nissan|Model:Qashqai|Type:Cheap,xNew-Make:Nissan|Model:Qashqai|Match:BMM,CHEAP,2,9,1.35,3,1,0,0
15/12/2016,Make:Nissan|Model:Qashqai|Type:Automatic,xNew-Make:Nissan|Model:Qashqai|Match:BMM,AUTOMATIC,2.3,8,1.81,371,2,0,0
15/12/2016,Make:Nissan|Model:Qashqai|Type:Finance,xNew-Make:Nissan|Model:Qashqai|Match:BMM,FINANCE,1.4,8,7.97,68,3,1,0
15/12/2016,Make:Nissan|Model:Qashqai|Type:Buy,xNew-Make:Nissan|Model:Qashqai|Match:Exact,BUY,2.8,8,5.19,11,3,1,0
15/12/2016,Make:Nissan|Model:Qashqai|Type:Price,xNew-Make:Nissan|Model:Qashqai|Match:Exact,PRICE,2.5,7,1.68,11,2,0,0
15/12/2016,Make:Nissan|Model:Qashqai|Type:Review,xNew-Make:Nissan|Model:Qashqai|Match:Exact,REVIEW,2.4,6,0.69,119,1,1,0
15/12/2016,Make:Nissan|Model:Qashqai|Type:For_Sale,xNew-Make:Nissan|Model:Qashqai|Match:Exact,FOR-SALE,4.1405,8,14.88,316,18,3,0
15/12/2016,Make:Nissan|Model:Qashqai|Type:Best_Price,xNew-Make:Nissan|Model:Qashqai|Match:Exact,BEST-PRICE,2,9,0.89,1,1,0,0
15/12/2016,Make:Nissan|Model:Qashqai|Type:Finance,xNew-Make:Nissan|Model:Qashqai|Match:Exact,FINANCE,2.57142,8.33333,5.69,21,3,1,0
15/12/2016,Make:Nissan|Model:Qashqai|Type:Core,xNew-Make:Nissan|Model:Qashqai|Match:Exact,CORE,2.2,7,71.15,2969,54,5,0
15/12/2016,Make:Nissan|Model:Qashqai|Type:Deals,xNew-Make:Nissan|Model:Qashqai|Match:Exact,DEALS,2.3,9,7.61,28,5,1,0
15/12/2016,Make:Nissan|Model:Qashqai|Country:UK,xNew-Make:Nissan|Model:Qashqai|Match:Exact,UK,1.4,6,0.8,21,2,0,0
15/12/2016,Make:Nissan|Model:Qashqai|Type:Specification,xNew-Make:Nissan|Model:Qashqai|Match:Exact,SPECIFICATION,3,5,0.97,5,1,0,0
15/12/2016,Make:Nissan|Model:Qashqai|Type:2016_Price,xNew-Make:Nissan|Model:Qashqai|Match:Exact,2016-PRICE,2.2,6,1.81,4,1,0,0
15/12/2016,Make:Nissan|Model:Qashqai|Type:Automatic,xNew-Make:Nissan|Model:Qashqai|Match:Exact,AUTOMATIC,2.6,8,0.56,73,1,0,0
15/12/2016,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:Exact,OFFERS,2,10,3.29,2,1,0,0
15/12/2016,Make:Nissan|Model:Qashqai|Type:PCP,xNew-Make:Nissan|Model:Qashqai|Match:Exact,PCP,1.7,8,10.02,6,3,2,0
15/12/2016,Make:Nissan|Model:Qashqai|Type:Reviews,xNew-Make:Nissan|Model:Qashqai|Match:Exact,REVIEWS,3.2,6,0.85,13,1,0,0
15/12/2016,Make:Nissan|Model:Qashqai|Type:Sale,xNew-Make:Nissan|Model:Qashqai|Match:Exact,SALE,2.8,8,1.39,6,1,0,0
15/12/2016,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:Exact,HEAD-TERMS,2.1,7,6,653,7,0,0
15/12/2016,Make:Nissan|Model:Qashqai|Type:2016,xNew-Make:Nissan|Model:Qashqai|Match:Exact,2016,1.9,6,1.11,82,1,0,0
16/01/2016,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:BMM,OFFERS,2.4,10,3.63,36,3,1,0
16/01/2016,Make:Nissan|Model:Qashqai|Type:PCP,xNew-Make:Nissan|Model:Qashqai|Match:BMM,PCP,2.3,8,12.14,53,6,0,0
16/01/2016,Make:Nissan|Model:Qashqai|Type:Buy,xNew-Make:Nissan|Model:Qashqai|Match:BMM,BUY,2,10,9.05,79,6,2,0
16/01/2016,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:BMM,HEAD-TERMS,2,7,52.27,10238,72,11,0
16/01/2016,Make:Nissan|Model:Qashqai|Type:Cheap,xNew-Make:Nissan|Model:Qashqai|Match:BMM,CHEAP,3,9,0.86,16,1,0,0
16/01/2016,Make:Nissan|Model:Qashqai|Type:Deals,xNew-Make:Nissan|Model:Qashqai|Match:BMM,DEALS,2.4,9,12.96,77,10,2,0
16/01/2016,Make:Nissan|Model:Qashqai|Type:Finance,xNew-Make:Nissan|Model:Qashqai|Match:BMM,FINANCE,4.2,8,0.43,37,1,0,0
16/01/2016,Make:Nissan|Model:Qashqai|Type:2016,xNew-Make:Nissan|Model:Qashqai|Match:Exact,2016,1.58064,6,15.34,217,15,1,0
16/01/2016,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:Exact,HEAD-TERMS,1.6,7,39.23,1504,61,9,0
16/01/2016,Make:Nissan|Model:Qashqai|Type:Deals,xNew-Make:Nissan|Model:Qashqai|Match:Exact,DEALS,2.2,9,8.05,105,7,2,0
16/01/2016,Make:Nissan|Model:Qashqai|Type:New,xNew-Make:Nissan|Model:Qashqai|Match:Exact,NEW,2.392,8,9.25,50,7,1,0
16/01/2016,Make:Nissan|Model:Qashqai|Type:PCP,xNew-Make:Nissan|Model:Qashqai|Match:Exact,PCP,2,8,3.13,20,2,0,0
16/01/2016,Make:Nissan|Model:Qashqai|Type:Review,xNew-Make:Nissan|Model:Qashqai|Match:Exact,REVIEW,2.22558,6,5.45,86,4,1,0
16/01/2016,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:Exact,OFFERS,2.71,10,2.93,40,3,0,0
16/01/2016,Make:Nissan|Model:Qashqai|Type:Core,xNew-Make:Nissan|Model:Qashqai|Match:Exact,CORE,2.53957,7,119.49,6476,128,19,0
16/01/2016,Make:Nissan|Model:Qashqai|Type:Automatic,xNew-Make:Nissan|Model:Qashqai|Match:Exact,AUTOMATIC,1.6,7,2.11,17,2,1,0
16/02/2016,Make:Nissan|Model:Qashqai|Type:Finance,xNew-Make:Nissan|Model:Qashqai|Match:BMM,FINANCE,2.9,8,12.19,115,7,1,0
16/02/2016,Make:Nissan|Model:Qashqai|Type:Core,xNew-Make:Nissan|Model:Qashqai|Match:BMM,CORE,2.2,8,37.63,7974,40,3,0
16/02/2016,Make:Nissan|Model:Qashqai|Type:Sale,xNew-Make:Nissan|Model:Qashqai|Match:BMM,SALE,4.8,10,1.55,223,2,0,0
16/02/2016,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:BMM,HEAD-TERMS,1.8,7,11.88,2355,17,2,0
16/02/2016,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:BMM,OFFERS,2.3,10,6.79,59,3,0,0
16/02/2016,Make:Nissan|Model:Qashqai|Type:PCP,xNew-Make:Nissan|Model:Qashqai|Match:BMM,PCP,3.4,8,4.74,20,3,0,0
16/02/2016,Make:Nissan|Model:Qashqai|Type:Price,xNew-Make:Nissan|Model:Qashqai|Match:BMM,PRICE,2.4,10,11.88,125,11,4,0
16/02/2016,Make:Nissan|Model:Qashqai|Type:PCP,xNew-Make:Nissan|Model:Qashqai|Match:Exact,PCP,3.2,8,2.75,13,2,2,0
16/02/2016,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:Exact,HEAD-TERMS,1.5,7,40.39,1868,57,3,0
16/02/2016,Make:Nissan|Model:Qashqai|Type:New,xNew-Make:Nissan|Model:Qashqai|Match:Exact,NEW,2.8923,7.33333,4.09,52,3,1,0
16/02/2016,Make:Nissan|Model:Qashqai|Type:2016,xNew-Make:Nissan|Model:Qashqai|Match:Exact,2016,2.25957,6,16.21,282,19,1,0
16/02/2016,Make:Nissan|Model:Qashqai|Type:Review,xNew-Make:Nissan|Model:Qashqai|Match:Exact,REVIEW,2,6,16.14,359,11,0,0
16/02/2016,Make:Nissan|Model:Qashqai|Type:Car,xNew-Make:Nissan|Model:Qashqai|Match:Exact,CAR,2.42461,8,2.22,195,3,1,0
16/02/2016,Make:Nissan|Model:Qashqai|Type:Core,xNew-Make:Nissan|Model:Qashqai|Match:Exact,CORE,2.4,7,180.17,6452,146,13,2
16/02/2016,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:Exact,OFFERS,2.3,10,5.74,34,3,2,0
16/02/2016,Make:Nissan|Model:Qashqai|Type:Deals,xNew-Make:Nissan|Model:Qashqai|Match:Exact,DEALS,2.40357,9,12.73,112,9,1,0
16/02/2016,Make:Nissan|Model:Qashqai|Type:Buy,xNew-Make:Nissan|Model:Qashqai|Match:Exact,BUY,1.7,10,3.24,3,1,0,0
16/02/2016,Make:Nissan|Model:Qashqai|Type:For_Sale,xNew-Make:Nissan|Model:Qashqai|Match:Exact,FOR-SALE,3.43601,8,8.73,236,11,2,0
16/02/2016,Make:Nissan|Model:Qashqai|Type:Finance,xNew-Make:Nissan|Model:Qashqai|Match:Exact,FINANCE,1.5,9,2.91,18,2,0,0
16/03/2016,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:BMM,HEAD-TERMS,2.1,7,34.62,6344,41,8,0
16/03/2016,Make:Nissan|Model:Qashqai|Type:2016,xNew-Make:Nissan|Model:Qashqai|Match:BMM,2016,1.8,4,1.85,81,2,0,0
16/03/2016,Make:Nissan|Model:Qashqai|Type:PCP,xNew-Make:Nissan|Model:Qashqai|Match:BMM,PCP,3.8,8,1.4,10,1,0,0
16/03/2016,Make:Nissan|Model:Qashqai|Type:For_Sale,xNew-Make:Nissan|Model:Qashqai|Match:BMM,FOR-SALE,4.8,7,0.32,42,1,0,0
16/03/2016,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:BMM,OFFERS,1.5,10,1.24,22,1,0,0
16/03/2016,Make:Nissan|Model:Qashqai|Type:Buy,xNew-Make:Nissan|Model:Qashqai|Match:BMM,BUY,2,10,0.92,29,1,1,0
16/03/2016,Make:Nissan|Model:Qashqai|Type:Finance,xNew-Make:Nissan|Model:Qashqai|Match:BMM,FINANCE,2.3,8,4.98,47,4,0,0
16/03/2016,Make:Nissan|Model:Qashqai|Type:Price,xNew-Make:Nissan|Model:Qashqai|Match:BMM,PRICE,2.1,10,10.23,115,10,1,0
16/03/2016,Make:Nissan|Model:Qashqai|Type:Core,xNew-Make:Nissan|Model:Qashqai|Match:BMM,CORE,2.1,8,22.15,3134,28,2,0
16/03/2016,Make:Nissan|Model:Qashqai|Type:2016,xNew-Make:Nissan|Model:Qashqai|Match:Exact,2016,1.9724,6,42.72,685,50,8,0
16/03/2016,Make:Nissan|Model:Qashqai|Type:Deals,xNew-Make:Nissan|Model:Qashqai|Match:Exact,DEALS,2.14576,9,8.04,59,8,2,0
16/03/2016,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:Exact,HEAD-TERMS,1.8,7,30.75,1615,41,5,0
16/03/2016,Make:Nissan|Model:Qashqai|Type:Finance,xNew-Make:Nissan|Model:Qashqai|Match:Exact,FINANCE,2.65517,8.5,3.13,29,2,1,0
16/03/2016,Make:Nissan|Model:Qashqai|Type:Car,xNew-Make:Nissan|Model:Qashqai|Match:Exact,CAR,2.38255,8,1.11,688,2,0,0
16/03/2016,Make:Nissan|Model:Qashqai|Type:Core,xNew-Make:Nissan|Model:Qashqai|Match:Exact,CORE,3.5,7,43.76,3974,59,13,0
16/03/2016,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:Exact,OFFERS,1.6,10,5.44,28,3,0,0
16/03/2016,Make:Nissan|Model:Qashqai|Type:Review,xNew-Make:Nissan|Model:Qashqai|Match:Exact,REVIEW,2.18979,6,7.33,196,5,1,0
16/03/2016,Make:Nissan|Model:Qashqai|Type:New,xNew-Make:Nissan|Model:Qashqai|Match:Exact,NEW,2.49342,7.625,7.26,76,8,2,0
16/03/2016,Make:Nissan|Model:Qashqai|Country:UK,xNew-Make:Nissan|Model:Qashqai|Match:Exact,UK,2.2,6,3.09,44,2,0,0
16/03/2016,Make:Nissan|Model:Qashqai|Type:Buy,xNew-Make:Nissan|Model:Qashqai|Match:Exact,BUY,2,10,0.99,1,1,1,0
16/04/2016,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:BMM,HEAD-TERMS,1.4,7,105.19,3361,128,8,0
16/04/2016,Make:Nissan|Model:Qashqai|Type:For_Sale,xNew-Make:Nissan|Model:Qashqai|Match:BMM,FOR-SALE,2.7,7,1.85,90,3,0,0
16/04/2016,Make:Nissan|Model:Qashqai|Type:New,xNew-Make:Nissan|Model:Qashqai|Match:BMM,NEW,1.5,8,20.23,178,16,3,0
16/04/2016,Make:Nissan|Model:Qashqai|Type:Core,xNew-Make:Nissan|Model:Qashqai|Match:BMM,CORE,1.7,8,148.55,9270,155,21,0
16/04/2016,Make:Nissan|Model:Qashqai|Type:Buy,xNew-Make:Nissan|Model:Qashqai|Match:BMM,BUY,1.3,10,5.09,76,5,3,0
16/04/2016,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:BMM,OFFERS,1.2,10,6.27,31,3,1,0
16/04/2016,Make:Nissan|Model:Qashqai|Type:PCP,xNew-Make:Nissan|Model:Qashqai|Match:BMM,PCP,1.6,8,19.62,48,9,3,1
16/04/2016,Make:Nissan|Model:Qashqai|Type:Price,xNew-Make:Nissan|Model:Qashqai|Match:BMM,PRICE,1.4,10,3.85,31,5,1,0
16/04/2016,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:Exact,HEAD-TERMS,1.3,7,48.18,1198,73,5,0
16/04/2016,Make:Nissan|Model:Qashqai|Type:For_Sale,xNew-Make:Nissan|Model:Qashqai|Match:Exact,FOR-SALE,1.90111,8,36.95,360,27,5,0
16/04/2016,Make:Nissan|Model:Qashqai|Type:PCP,xNew-Make:Nissan|Model:Qashqai|Match:Exact,PCP,1.1,8,1.55,17,1,1,0
16/04/2016,Make:Nissan|Model:Qashqai|Type:Price,xNew-Make:Nissan|Model:Qashqai|Match:Exact,PRICE,1,10,0.91,1,1,0,0
16/04/2016,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:Exact,OFFERS,1.07727,10,4.13,22,2,0,0
16/04/2016,Make:Nissan|Model:Qashqai|Type:Deals,xNew-Make:Nissan|Model:Qashqai|Match:Exact,DEALS,1.23275,9.07692,20.9,58,13,3,0
16/04/2016,Make:Nissan|Model:Qashqai|Type:Review,xNew-Make:Nissan|Model:Qashqai|Match:Exact,REVIEW,1.1753,6,8.22,166,6,0,0
16/04/2016,Make:Nissan|Model:Qashqai|Type:New,xNew-Make:Nissan|Model:Qashqai|Match:Exact,NEW,1.2,7.75,16.34,75,12,1,0
16/04/2016,Make:Nissan|Model:Qashqai|Country:UK,xNew-Make:Nissan|Model:Qashqai|Match:Exact,UK,1.2,6,0.65,32,1,0,0
16/04/2016,Make:Nissan|Model:Qashqai|Type:Test_Drive,xNew-Make:Nissan|Model:Qashqai|Match:Exact,TEST-DRIVE,2,5,0.78,3,1,0,0
16/04/2016,Make:Nissan|Model:Qashqai|Type:Core,xNew-Make:Nissan|Model:Qashqai|Match:Exact,CORE,1.84648,7,251.07,5146,281,32,0
16/04/2016,Make:Nissan|Model:Qashqai|Type:2016,xNew-Make:Nissan|Model:Qashqai|Match:Exact,2016,1.20618,6,129.66,970,127,22,0
16/04/2016,Make:Nissan|Model:Qashqai|Type:Automatic,xNew-Make:Nissan|Model:Qashqai|Match:Exact,AUTOMATIC,2,7,1.5,18,1,0,0
16/05/2016,Make:Nissan|Model:Qashqai|Type:PCP,xNew-Make:Nissan|Model:Qashqai|Match:BMM,PCP,1.8,8,3.15,26,2,1,0
16/05/2016,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:BMM,HEAD-TERMS,2.9,7,62.37,8284,58,4,0
16/05/2016,Make:Nissan|Model:Qashqai|Type:Buy,xNew-Make:Nissan|Model:Qashqai|Match:BMM,BUY,1.8,10,7.41,52,4,0,0
16/05/2016,Make:Nissan|Model:Qashqai|Type:New,xNew-Make:Nissan|Model:Qashqai|Match:BMM,NEW,2.1,8,7.54,146,4,0,0
16/05/2016,Make:Nissan|Model:Qashqai|Type:Price,xNew-Make:Nissan|Model:Qashqai|Match:BMM,PRICE,2.1,10,3.25,40,3,0,0
16/05/2016,Make:Nissan|Model:Qashqai|Type:For_Sale,xNew-Make:Nissan|Model:Qashqai|Match:BMM,FOR-SALE,4,7,0.48,79,1,0,0
16/05/2016,Make:Nissan|Model:Qashqai|Type:Review,xNew-Make:Nissan|Model:Qashqai|Match:Exact,REVIEW,2.27681,6,3.99,138,4,2,0
16/05/2016,Make:Nissan|Model:Qashqai|Type:Price,xNew-Make:Nissan|Model:Qashqai|Match:Exact,PRICE,2.1619,7.5,3.93,21,4,0,0
16/05/2016,Make:Nissan|Model:Qashqai|Type:Best_Price,xNew-Make:Nissan|Model:Qashqai|Match:Exact,BEST-PRICE,1,9,0.93,2,1,0,0
16/05/2016,Make:Nissan|Model:Qashqai|Type:Core,xNew-Make:Nissan|Model:Qashqai|Match:Exact,CORE,3,7,99.27,5350,87,12,0
16/05/2016,Make:Nissan|Model:Qashqai|Type:2016,xNew-Make:Nissan|Model:Qashqai|Match:Exact,2016,2.2079,6,43.49,734,33,5,0
16/05/2016,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:Exact,OFFERS,2.41538,10,8.19,26,3,1,0
16/05/2016,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:Exact,HEAD-TERMS,2.3,7,33.4,1922,36,5,0
16/05/2016,Make:Nissan|Model:Qashqai|Type:For_Sale,xNew-Make:Nissan|Model:Qashqai|Match:Exact,FOR-SALE,3.8,8,7,132,6,0,0
16/05/2016,Make:Nissan|Model:Qashqai|Type:Deals,xNew-Make:Nissan|Model:Qashqai|Match:Exact,DEALS,2.25588,9.0909,14.19,68,11,0,0
16/05/2016,Make:Nissan|Model:Qashqai|Type:Finance,xNew-Make:Nissan|Model:Qashqai|Match:Exact,FINANCE,5,8,0.49,5,1,0,0
16/05/2016,Make:Nissan|Model:Qashqai|Type:PCP,xNew-Make:Nissan|Model:Qashqai|Match:Exact,PCP,2.1,8,4.57,14,2,0,0
16/05/2016,Make:Nissan|Model:Qashqai|Type:New,xNew-Make:Nissan|Model:Qashqai|Match:Exact,NEW,2,7,1.68,31,1,0,0
16/06/2016,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:BMM,HEAD-TERMS,2.3,7,9.91,3087,16,0,0
16/06/2016,Make:Nissan|Model:Qashqai|Type:Core,xNew-Make:Nissan|Model:Qashqai|Match:BMM,CORE,2.6,8,1.22,2964,2,0,0
16/06/2016,Make:Nissan|Model:Qashqai|Type:For_Sale,xNew-Make:Nissan|Model:Qashqai|Match:BMM,FOR-SALE,4.8,8,2.91,95,3,0,0
16/06/2016,Make:Nissan|Model:Qashqai|Type:Price,xNew-Make:Nissan|Model:Qashqai|Match:BMM,PRICE,2.7,10,0.71,42,1,0,0
16/06/2016,Make:Nissan|Model:Qashqai|Type:Finance,xNew-Make:Nissan|Model:Qashqai|Match:BMM,FINANCE,2.3,8,6.94,19,3,0,0
16/06/2016,Make:Nissan|Model:Qashqai|Type:PCP,xNew-Make:Nissan|Model:Qashqai|Match:BMM,PCP,2.7,8,8.41,29,4,2,0
16/06/2016,Make:Nissan|Model:Qashqai|Type:Dealers,xNew-Make:Nissan|Model:Qashqai|Match:BMM,DEALER,3.3,8,0.76,18,1,0,0
16/06/2016,Make:Nissan|Model:Qashqai|Type:Deals,xNew-Make:Nissan|Model:Qashqai|Match:Exact,DEALS,2.5,9,11.12,66,7,2,0
